date,symbol,open_price,adj_close,volume,FED_RATE,INFLATION_CPI,CONSUMER_CONFIDENCE,SP500,VIX,US10Y,stock_return
2022-05-31,GOOGL,111.90101,112.908897,50012000,0.33,288.561,65.2,4132.15,26.19,2.85,0.0128699657
2022-05-31,AAPL,146.271087,146.045395,103718400,0.33,288.561,65.2,4132.15,26.19,2.85,-0.0053462259
2022-06-01,AAPL,147.085491,145.917847,74286600,1.21,294.957,50.0,4101.23,25.69,2.94,-0.0008733464
2022-06-01,GOOGL,113.993709,113.037926,36606000,1.21,294.957,50.0,4101.23,25.69,2.94,0.0011427649
2022-06-01,NVDA,18.69099,18.287701,544514000,1.21,294.957,50.0,4101.23,25.69,2.94,-0.0188513547
2022-06-02,NVDA,18.259746,19.557453,648656000,1.21,294.957,50.0,4176.82,24.72,2.92,0.0694320476
2022-06-02,GOOGL,113.145108,116.74044,37992000,1.21,294.957,50.0,4176.82,24.72,2.92,0.0327546231
2022-06-02,AAPL,145.054368,148.370911,72348100,1.21,294.957,50.0,4176.82,24.72,2.92,0.0168112676
2022-06-03,AAPL,144.14181,142.65036,88570300,1.21,294.957,50.0,4108.54,24.79,2.96,-0.0385557419
2022-06-03,GOOGL,115.192135,113.682045,26136000,1.21,294.957,50.0,4108.54,24.79,2.96,-0.0261982512
2022-06-03,NVDA,19.048352,18.686989,598779000,1.21,294.957,50.0,4108.54,24.79,2.96,-0.0445080614
2022-06-06,NVDA,19.105253,18.752874,422406000,1.21,294.957,50.0,4121.43,25.07,3.04,0.0035257443
2022-06-06,GOOGL,115.829331,115.944466,33542000,1.21,294.957,50.0,4121.43,25.07,3.04,0.0199013015
2022-06-06,AAPL,144.269361,143.396072,71598400,1.21,294.957,50.0,4121.43,25.07,3.04,0.0052275527
2022-06-07,AAPL,141.639709,145.917847,67808200,1.21,294.957,50.0,4160.68,24.02,2.98,0.0175860765
2022-06-07,GOOGL,114.614506,116.270988,31590000,1.21,294.957,50.0,4160.68,24.02,2.98,0.0028162002
2022-06-07,NVDA,18.439428,18.892628,388914000,1.21,294.957,50.0,4160.68,24.02,2.98,0.0074523691
2022-06-08,NVDA,18.769818,18.619053,363252000,1.21,294.957,50.0,4115.77,23.96,3.03,-0.0144805071
2022-06-08,GOOGL,115.885896,116.315155,26108000,1.21,294.957,50.0,4115.77,23.96,3.03,0.0003798589
2022-06-08,AAPL,145.790254,145.1819,53950200,1.21,294.957,50.0,4115.77,23.96,3.03,-0.0050435685
2022-06-09,GOOGL,115.455151,113.974342,25798000,1.21,294.957,50.0,4017.82,26.09,3.04,-0.0201247437
2022-06-09,NVDA,18.452316,18.019987,395574000,1.21,294.957,50.0,4017.82,26.09,3.04,-0.0321748794
2022-06-10,NVDA,17.572679,16.947651,465248000,1.21,294.957,50.0,3900.86,27.75,3.15,-0.0595081556
2022-06-10,GOOGL,111.601772,110.327896,41452000,1.21,294.957,50.0,3900.86,27.75,3.15,-0.0319935711
2022-06-10,AAPL,137.646133,134.555283,91437900,1.21,294.957,50.0,3900.86,27.75,3.15,-0.0386285714
2022-06-13,AAPL,130.375257,129.403854,122207100,1.21,294.957,50.0,3749.63,34.02,3.43,-0.0382848456
2022-06-13,GOOGL,105.985708,105.594666,47252000,1.21,294.957,50.0,3749.63,34.02,3.43,-0.0429014851
2022-06-13,NVDA,15.975163,15.622711,604153000,1.21,294.957,50.0,3749.63,34.02,3.43,-0.0781783703
2022-06-14,NVDA,15.70658,15.811418,469680000,1.21,294.957,50.0,3735.48,32.69,3.49,0.0120789789
2022-06-14,GOOGL,105.736095,105.915237,33706000,1.21,294.957,50.0,3735.48,32.69,3.49,0.0030358721
2022-06-14,AAPL,130.630397,130.267334,84784300,1.21,294.957,50.0,3735.48,32.69,3.49,0.0066727503
2022-06-15,AAPL,131.768582,132.887177,91533000,1.21,294.957,50.0,3789.99,29.62,3.33,0.0201112777
2022-06-15,GOOGL,107.731008,108.941368,39698000,1.21,294.957,50.0,3789.99,29.62,3.33,0.0285712495
2022-06-15,NVDA,16.070016,16.501347,563936000,1.21,294.957,50.0,3789.99,29.62,3.33,0.043634861
2022-06-16,NVDA,15.835381,15.576783,545749000,1.21,294.957,50.0,3666.77,32.95,3.28,-0.0560295733
2022-06-16,GOOGL,106.416953,105.238358,51684000,1.21,294.957,50.0,3666.77,32.95,3.28,-0.0339908579
2022-06-16,AAPL,129.600073,127.617996,108123900,1.21,294.957,50.0,3666.77,32.95,3.28,-0.0396515332
2022-06-17,AAPL,127.627844,129.089859,134520300,1.21,294.957,50.0,3674.84,31.13,3.25,0.0115333482
2022-06-17,GOOGL,105.23835,106.340027,51376000,1.21,294.957,50.0,3674.84,31.13,3.25,0.0104683248
2022-06-17,NVDA,15.62371,15.85535,630334000,1.21,294.957,50.0,3674.84,31.13,3.25,0.0178834944
2022-06-21,NVDA,16.449427,16.540285,483089000,1.21,294.957,50.0,3764.79,30.19,3.31,0.0431989577
2022-06-21,GOOGL,108.112631,110.707527,47416000,1.21,294.957,50.0,3764.79,30.19,3.31,0.0410710852
2022-06-21,AAPL,130.914928,133.318924,81000500,1.21,294.957,50.0,3764.79,30.19,3.31,0.0327606287
2022-06-22,AAPL,132.259218,132.808716,73409200,1.21,294.957,50.0,3759.89,28.95,3.16,-0.0038269746
2022-06-22,GOOGL,109.727425,110.651443,30774000,1.21,294.957,50.0,3759.89,28.95,3.16,-0.0005065932
2022-06-22,NVDA,16.200812,16.334604,437135000,1.21,294.957,50.0,3759.89,28.95,3.16,-0.0124351452
2022-06-23,NVDA,16.493356,16.199814,463680000,1.21,294.957,50.0,3795.73,29.05,3.09,-0.0082518326
2022-06-23,GOOGL,111.38988,111.400299,28362000,1.21,294.957,50.0,3795.73,29.05,3.09,0.0067676983
2022-06-23,AAPL,134.251102,135.673874,72433800,1.21,294.957,50.0,3795.73,29.05,3.09,0.0215735697
2022-06-24,AAPL,137.27325,139.000214,89116800,1.21,294.957,50.0,3911.74,27.23,3.13,0.0245171721
2022-06-24,GOOGL,112.147644,117.090294,41164000,1.21,294.957,50.0,3911.74,27.23,3.13,0.0510770156
2022-06-24,NVDA,16.474391,17.099419,472153000,1.21,294.957,50.0,3911.74,27.23,3.13,0.0555317985
2022-06-27,NVDA,17.285127,16.842813,427968000,1.21,294.957,50.0,3900.11,26.95,3.2,-0.0150066592
2022-06-27,GOOGL,117.386064,114.964859,36420000,1.21,294.957,50.0,3900.11,26.95,3.2,-0.0181521013
2022-06-27,AAPL,140.02068,139.000214,70207900,1.21,294.957,50.0,3900.11,26.95,3.2,0.0
2022-06-28,AAPL,139.461379,134.859436,67083400,1.21,294.957,50.0,3821.55,28.36,3.2,-0.029789721
2022-06-28,GOOGL,114.934096,111.167557,35792000,1.21,294.957,50.0,3821.55,28.36,3.2,-0.0330301127
2022-06-28,NVDA,16.873766,15.957191,461149000,1.21,294.957,50.0,3821.55,28.36,3.2,-0.0525815966
2022-06-29,NVDA,15.789452,15.517874,482352000,1.21,294.957,50.0,3818.83,28.16,3.1,-0.0275310166
2022-06-29,GOOGL,110.715461,110.863838,24716000,1.21,294.957,50.0,3818.83,28.16,3.1,-0.0027320792
2022-06-29,AAPL,134.879058,136.615814,66242400,1.21,294.957,50.0,3818.83,28.16,3.1,0.0130237692
2022-06-30,AAPL,134.672986,134.152939,98964500,1.21,294.957,50.0,3785.38,28.71,2.98,-0.0180277472
2022-06-30,GOOGL,109.1751,108.145874,43170000,1.21,294.957,50.0,3785.38,28.71,2.98,-0.0245162374
2022-06-30,NVDA,15.337156,15.135469,686070000,1.21,294.957,50.0,3785.38,28.71,2.98,-0.0246428301
2022-07-01,NVDA,14.875874,14.500457,577610000,1.68,294.913,51.5,3825.33,26.7,2.88,-0.0419552647
2022-07-01,GOOGL,107.123602,107.922073,35476000,1.68,294.913,51.5,3825.33,26.7,2.88,-0.0020694332
2022-07-01,AAPL,133.48572,136.321457,71051600,1.68,294.913,51.5,3825.33,26.7,2.88,0.0161645215
2022-07-05,AAPL,135.183252,138.902084,73353800,1.68,294.913,51.5,3831.39,27.54,2.82,0.0189304567
2022-07-05,GOOGL,106.297342,112.413628,39342000,1.68,294.913,51.5,3831.39,27.54,2.82,0.0416184949
2022-07-05,NVDA,14.152997,14.940772,651397000,1.68,294.913,51.5,3831.39,27.54,2.82,0.0303656121
2022-07-06,NVDA,14.986702,15.106516,529066000,1.68,294.913,51.5,3845.08,26.73,2.93,0.0110933911
2022-07-06,GOOGL,112.452341,113.712814,37432000,1.68,294.913,51.5,3845.08,26.73,2.93,0.0115571994
2022-07-06,AAPL,138.696013,140.236526,74064300,1.68,294.913,51.5,3845.08,26.73,2.93,0.0096070707
2022-07-07,AAPL,140.599599,143.602158,66253700,1.68,294.913,51.5,3902.62,26.08,3.01,0.0239996753
2022-07-07,GOOGL,114.217016,117.892242,40936000,1.68,294.913,51.5,3902.62,26.08,3.01,0.0367542403
2022-07-07,NVDA,15.432008,15.833384,492903000,1.68,294.913,51.5,3902.62,26.08,3.01,0.0481161693
2022-07-08,NVDA,15.406049,15.813416,467972000,1.68,294.913,51.5,3899.38,24.64,3.09,-0.0012611349
2022-07-08,GOOGL,116.370739,118.458466,38238000,1.68,294.913,51.5,3899.38,24.64,3.09,0.0048028872
2022-07-08,AAPL,142.532627,144.279205,64547800,1.68,294.913,51.5,3899.38,24.64,3.09,0.0047147462
2022-07-11,AAPL,142.93493,142.149948,63141600,1.68,294.913,51.5,3854.43,26.17,2.99,-0.0147578939
2022-07-11,GOOGL,117.113138,114.809044,31196000,1.68,294.913,51.5,3854.43,26.17,2.99,-0.0308076056
2022-07-11,NVDA,15.501899,15.12848,437321000,1.68,294.913,51.5,3854.43,26.17,2.99,-0.0433135757
2022-07-12,NVDA,15.244298,15.058587,458483000,1.68,294.913,51.5,3818.8,27.29,2.96,-0.0046199541
2022-07-12,GOOGL,115.343498,113.165459,29960000,1.68,294.913,51.5,3818.8,27.29,2.96,-0.0143158165
2022-07-12,AAPL,143.023225,143.121353,77588800,1.68,294.913,51.5,3818.8,27.29,2.96,0.0068336643
2022-07-13,AAPL,140.305241,142.758301,71185600,1.68,294.913,51.5,3801.78,26.82,2.91,-0.0025366751
2022-07-13,GOOGL,110.863346,110.518456,43722000,1.68,294.913,51.5,3801.78,26.82,2.91,-0.0233905575
2022-07-13,NVDA,14.567353,15.140461,521918000,1.68,294.913,51.5,3801.78,26.82,2.91,0.0054370236
2022-07-14,NVDA,15.084548,15.348138,456235000,1.68,294.913,51.5,3790.38,26.4,2.96,0.0137166819
2022-07-14,GOOGL,109.384036,109.539856,37004000,1.68,294.913,51.5,3790.38,26.4,2.96,-0.0088546256
2022-07-14,AAPL,141.374755,145.682327,78140700,1.68,294.913,51.5,3790.38,26.4,2.96,0.0204823571
2022-07-15,AAPL,146.967741,147.350418,76259900,1.68,294.913,51.5,3863.16,24.23,2.93,0.0114501934
2022-07-15,GOOGL,111.160605,110.93927,46770000,1.68,294.913,51.5,3863.16,24.23,2.93,0.0127753871
2022-07-15,NVDA,15.634694,15.737534,385935000,1.68,294.913,51.5,3863.16,24.23,2.93,0.0253708767
2022-07-18,NVDA,16.27669,16.076002,670517000,1.68,294.913,51.5,3830.85,25.3,2.96,0.02150709
2022-07-18,GOOGL,111.795301,108.212372,43164600,1.68,294.913,51.5,3830.85,25.3,2.96,-0.0245800986
2022-07-18,AAPL,147.909715,144.308624,81420900,1.68,294.913,51.5,3830.85,25.3,2.96,-0.0206432656
2022-07-19,AAPL,145.142684,148.164856,82982400,1.68,294.913,51.5,3936.69,24.5,3.01,0.0267221153
2022-07-19,GOOGL,110.018726,112.956528,36530900,1.68,294.913,51.5,3936.69,24.5,3.01,0.0438411598
2022-07-19,NVDA,16.460413,16.965628,702366000,1.68,294.913,51.5,3936.69,24.5,3.01,0.0553387305
2022-07-20,NVDA,16.920696,17.77936,760538000,1.68,294.913,51.5,3959.9,23.88,3.04,0.0479635745
2022-07-20,GOOGL,112.321331,113.04586,35600400,1.68,294.913,51.5,3959.9,23.88,3.04,0.0007908581
2022-07-20,AAPL,148.282556,150.166504,64823400,1.68,294.913,51.5,3959.9,23.88,3.04,0.0135096001
2022-07-21,AAPL,151.59912,152.433167,65086600,1.68,294.913,51.5,3998.95,23.11,2.91,0.0150943289
2022-07-21,GOOGL,113.423012,113.482559,32676200,1.68,294.913,51.5,3998.95,23.11,2.91,0.0038630244
2022-07-21,NVDA,17.857241,18.021984,557049000,1.68,294.913,51.5,3998.95,23.11,2.91,0.0136464015
2022-07-22,NVDA,17.865227,17.292118,536671000,1.68,294.913,51.5,3961.63,23.03,2.77,-0.0404986501
2022-07-22,GOOGL,110.167602,107.090851,48901200,1.68,294.913,51.5,3961.63,23.03,2.77,-0.056323266
2022-07-22,AAPL,152.472387,151.196793,66675400,1.68,294.913,51.5,3961.63,23.03,2.77,-0.0081109245
2022-07-25,AAPL,151.118342,150.078247,53623900,1.68,294.913,51.5,3966.84,23.36,2.81,-0.0073979448
2022-07-25,GOOGL,107.597026,106.703773,34690900,1.68,294.913,51.5,3966.84,23.36,2.81,-0.0036144762
2022-07-25,NVDA,16.992581,16.997574,480748000,1.68,294.913,51.5,3966.84,23.36,2.81,-0.0170334379
2022-07-26,NVDA,16.862784,16.507338,397865000,1.68,294.913,51.5,3921.05,24.69,2.81,-0.0288415445
2022-07-26,GOOGL,105.800598,104.232445,47991000,1.68,294.913,51.5,3921.05,24.69,2.81,-0.0231606498
2022-07-26,AAPL,149.401167,148.753571,55138700,1.68,294.913,51.5,3921.05,24.69,2.81,-0.0088265724
2022-07-27,AAPL,149.715155,153.8461,78620700,1.68,294.913,51.5,4023.61,23.24,2.78,0.0342346693
2022-07-27,GOOGL,108.440652,112.212151,59858500,1.68,294.913,51.5,4023.61,23.24,2.78,0.0765568325
2022-07-27,NVDA,17.005558,17.762383,569776000,1.68,294.913,51.5,4023.61,23.24,2.78,0.0760295191
2022-07-28,NVDA,17.947102,17.956087,474646000,1.68,294.913,51.5,4072.43,22.33,2.68,0.0109053279
2022-07-28,GOOGL,111.527339,113.363464,32816600,1.68,294.913,51.5,4072.43,22.33,2.68,0.0102601525
2022-07-28,AAPL,154.032552,154.395615,81378700,1.68,294.913,51.5,4072.43,22.33,2.68,0.0035718473
2022-07-29,AAPL,158.212611,159.458755,101786900,1.68,294.913,51.5,4130.29,21.33,2.67,0.0327932946
2022-07-29,GOOGL,112.232015,115.447716,37223400,1.68,294.913,51.5,4130.29,21.33,2.67,0.0183855655
2022-07-29,NVDA,17.785347,18.134804,435460000,1.68,294.913,51.5,4130.29,21.33,2.67,0.0099529847
2022-08-01,NVDA,18.15377,18.412369,476469000,2.33,295.097,58.2,4118.63,22.84,2.6,0.0153056524
2022-08-01,GOOGL,114.435352,113.99865,26034300,2.33,295.097,58.2,4118.63,22.84,2.6,-0.0125517093
2022-08-01,AAPL,157.986927,158.477539,67829400,2.33,295.097,58.2,4118.63,22.84,2.6,-0.0061534183
2022-08-02,AAPL,157.093998,157.005676,59907000,2.33,295.097,58.2,4091.19,23.93,2.75,-0.0092875167
2022-08-02,GOOGL,113.145109,114.266632,20236000,2.33,295.097,58.2,4091.19,23.93,2.75,0.0023507514
2022-08-02,NVDA,18.093872,18.497244,489527000,2.33,295.097,58.2,4091.19,23.93,2.75,0.0046096788
2022-08-03,NVDA,18.155775,18.863674,418146000,2.33,295.097,58.2,4155.17,21.95,2.73,0.0198099936
2022-08-03,GOOGL,114.842281,117.194511,28499000,2.33,295.097,58.2,4155.17,21.95,2.73,0.0256232225
2022-08-03,AAPL,157.820074,163.010757,82507500,2.33,295.097,58.2,4155.17,21.95,2.73,0.0382475419
2022-08-04,AAPL,162.893004,162.696762,55474100,2.33,295.097,58.2,4151.94,21.44,2.68,-0.0019262248
2022-08-04,GOOGL,116.599021,117.303696,21602900,2.33,295.097,58.2,4151.94,21.44,2.68,0.00093165
2022-08-04,NVDA,18.819744,19.185175,409652000,2.33,295.097,58.2,4151.94,21.44,2.68,0.0170433806
2022-08-05,NVDA,18.780803,18.959526,386068000,2.33,295.097,58.2,4145.19,21.15,2.83,-0.0117616274
2022-08-05,GOOGL,115.358382,116.589081,19159500,2.33,295.097,58.2,4145.19,21.15,2.83,-0.0060920064
2022-08-05,AAPL,160.368074,162.47081,56697000,2.33,295.097,58.2,4145.19,21.15,2.83,-0.0013887931
2022-08-08,AAPL,163.473011,161.99913,60276900,2.33,295.097,58.2,4140.06,21.29,2.77,-0.0029031657
2022-08-08,GOOGL,117.502187,116.420364,19138300,2.33,295.097,58.2,4140.06,21.29,2.77,-0.0014471032
2022-08-08,NVDA,17.47483,17.765377,981859000,2.33,295.097,58.2,4140.06,21.29,2.77,-0.0629841175
2022-08-09,NVDA,17.225221,17.059479,668263000,2.33,295.097,58.2,4122.47,21.77,2.8,-0.039734495
2022-08-09,GOOGL,116.261556,115.755379,19086500,2.33,295.097,58.2,4122.47,21.77,2.8,-0.0057119359
2022-08-09,AAPL,161.163941,162.048264,63135500,2.33,295.097,58.2,4122.47,21.77,2.8,0.0003032936
2022-08-10,AAPL,164.760212,166.29306,70170500,2.33,295.097,58.2,4210.24,19.74,2.78,0.0261946451
2022-08-10,GOOGL,117.889261,118.802361,30930400,2.33,295.097,58.2,4210.24,19.74,2.78,0.0263225938
2022-08-10,NVDA,17.670524,18.068905,597422000,2.33,295.097,58.2,4210.24,19.74,2.78,0.0591709824
2022-08-11,NVDA,18.102858,17.91415,509327000,2.33,295.097,58.2,4207.27,20.2,2.87,-0.0085646939
2022-08-11,GOOGL,120.370504,117.948799,24293700,2.33,295.097,58.2,4207.27,20.2,2.87,-0.0071847175
2022-08-11,AAPL,167.098791,165.556137,57149200,2.33,295.097,58.2,4207.27,20.2,2.87,-0.0044314731
2022-08-12,AAPL,166.862929,169.103226,68039400,2.33,295.097,58.2,4280.15,19.53,2.84,0.0214252923
2022-08-12,GOOGL,119.35816,120.767509,19096300,2.33,295.097,58.2,4280.15,19.53,2.84,0.023897745
2022-08-12,NVDA,18.131809,18.679956,478094000,2.33,295.097,58.2,4280.15,19.53,2.84,0.0427486757
2022-08-15,NVDA,18.671969,19.002455,457666000,2.33,295.097,58.2,4297.14,19.95,2.79,0.0172644044
2022-08-15,GOOGL,120.221632,121.164513,19494800,2.33,295.097,58.2,4297.14,19.95,2.79,0.0032873343
2022-08-15,AAPL,168.533322,170.17424,54091700,2.33,295.097,58.2,4297.14,19.95,2.79,0.0063334948
2022-08-16,AAPL,169.771413,170.017059,56377100,2.33,295.097,58.2,4305.2,19.69,2.82,-0.0009236462
2022-08-16,GOOGL,120.608711,120.787361,19041200,2.33,295.097,58.2,4305.2,19.69,2.82,-0.0031127224
2022-08-16,NVDA,18.890634,18.849697,451240000,2.33,295.097,58.2,4305.2,19.69,2.82,-0.0080388374
2022-08-17,NVDA,18.494247,18.306538,446799000,2.33,295.097,58.2,4274.04,19.9,2.89,-0.0288152898
2022-08-17,GOOGL,119.219221,118.653496,22847000,2.33,295.097,58.2,4274.04,19.9,2.89,-0.0176662967
2022-08-17,AAPL,169.761555,171.510559,79542000,2.33,295.097,58.2,4274.04,19.9,2.89,0.0087844112
2022-08-18,AAPL,170.72451,171.117538,62290100,2.33,295.097,58.2,4283.74,19.56,2.88,-0.0022915244
2022-08-18,GOOGL,118.534396,119.268845,17987700,2.33,295.097,58.2,4283.74,19.56,2.88,0.0051860993
2022-08-18,NVDA,18.272591,18.743858,415447000,2.33,295.097,58.2,4283.74,19.56,2.88,0.0238887723
2022-08-19,NVDA,18.377431,17.821297,441588000,2.33,295.097,58.2,4228.48,20.6,2.98,-0.0492194098
2022-08-19,GOOGL,118.167165,116.331039,21809500,2.33,295.097,58.2,4228.48,20.6,2.98,-0.0246317904
2022-08-19,AAPL,170.017026,168.533325,70346300,2.33,295.097,58.2,4228.48,20.6,2.98,-0.0151019777
2022-08-22,AAPL,166.735179,164.6521,69026800,2.33,295.097,58.2,4137.99,23.8,3.03,-0.0230294251
2022-08-22,GOOGL,114.336108,113.383308,21456600,2.33,295.097,58.2,4137.99,23.8,3.03,-0.0253391617
2022-08-22,NVDA,17.46285,17.007559,409593000,2.33,295.097,58.2,4137.99,23.8,3.03,-0.0456609799
2022-08-23,NVDA,16.96263,17.154331,369986000,2.33,295.097,58.2,4128.73,24.11,3.05,0.0086298325
2022-08-23,GOOGL,112.629017,113.006165,15870400,2.33,295.097,58.2,4128.73,24.11,3.05,-0.0033262732
2022-08-23,AAPL,164.170657,164.318039,54147100,2.33,295.097,58.2,4128.73,24.11,3.05,-0.002028888
2022-08-24,AAPL,164.406458,164.612793,53841500,2.33,295.097,58.2,4140.77,22.82,3.11,0.001793802
2022-08-24,GOOGL,112.648848,112.837425,17734600,2.33,295.097,58.2,4140.77,22.82,3.11,-0.0014931868
2022-08-24,NVDA,16.985592,17.195267,522661000,2.33,295.097,58.2,4140.77,22.82,3.11,0.0023863079
2022-08-25,NVDA,16.817852,17.885193,770691000,2.33,295.097,58.2,4199.12,21.78,3.03,0.0401230268
2022-08-25,GOOGL,113.3833,115.77523,16956800,2.33,295.097,58.2,4199.12,21.78,3.03,0.0260357339
2022-08-25,AAPL,165.841041,167.069275,51218200,2.33,295.097,58.2,4199.12,21.78,3.03,0.0149227887
2022-08-26,AAPL,167.599865,160.770874,78961000,2.33,295.097,58.2,4057.66,25.56,3.04,-0.0376993369
2022-08-26,GOOGL,113.859717,109.512558,37245700,2.33,295.097,58.2,4057.66,25.56,3.04,-0.0540933704
2022-08-26,NVDA,17.829279,16.234758,769127000,2.33,295.097,58.2,4057.66,25.56,3.04,-0.0922793791
2022-08-29,NVDA,15.995134,15.776473,496132000,2.33,295.097,58.2,4030.61,26.21,3.12,-0.0282286512
2022-08-29,GOOGL,109.16519,108.599464,21191200,2.33,295.097,58.2,4030.61,26.21,3.12,-0.0083377978
2022-08-29,AAPL,158.343879,158.569885,73314000,2.33,295.097,58.2,4030.61,26.21,3.12,-0.0136902208
2022-08-30,AAPL,159.306861,156.142929,77906200,2.33,295.097,58.2,3986.16,26.21,3.11,-0.015305278
2022-08-30,GOOGL,109.343834,108.123062,27513300,2.33,295.097,58.2,3986.16,26.21,3.11,-0.004386783
2022-08-30,NVDA,15.935226,15.44399,530181000,2.33,295.097,58.2,3986.16,26.21,3.11,-0.0210746274
2022-08-31,NVDA,15.36012,15.07057,573710000,2.33,295.097,58.2,3955.0,25.87,3.15,-0.0241789698
2022-08-31,GOOGL,109.820233,107.408455,28627000,2.33,295.097,58.2,3955.0,25.87,3.15,-0.0066092027
2022-08-31,AAPL,157.518552,154.482361,87991100,2.33,295.097,58.2,3955.0,25.87,3.15,-0.0106349243
2022-09-01,AAPL,153.912435,155.209457,74229900,2.56,296.349,58.6,3966.85,25.56,3.26,0.0047066639
2022-09-01,GOOGL,107.46801,108.917061,28360900,2.56,296.349,58.6,3966.85,25.56,3.26,0.0140455047
2022-09-01,NVDA,14.186941,13.915364,1178865000,2.56,296.349,58.6,3966.85,25.56,3.26,-0.0766530879
2022-09-02,NVDA,14.078113,13.625816,743157000,2.56,296.349,58.6,3924.26,25.47,3.2,-0.0208077859
2022-09-02,GOOGL,109.760688,107.041237,24160700,2.56,296.349,58.6,3924.26,25.47,3.2,-0.017222499
2022-09-02,AAPL,156.968305,153.096909,76957800,2.56,296.349,58.6,3924.26,25.47,3.2,-0.0136109543
2022-09-06,AAPL,153.745394,151.839172,73714800,2.56,296.349,58.6,3908.19,26.91,3.33,-0.0082152946
2022-09-06,GOOGL,106.495364,106.009033,25068300,2.56,296.349,58.6,3908.19,26.91,3.33,-0.009643047
2022-09-06,NVDA,13.709685,13.444098,535751000,2.56,296.349,58.6,3908.19,26.91,3.33,-0.0133362925
2022-09-07,NVDA,13.545969,13.696779,512657000,2.56,296.349,58.6,3979.87,24.64,3.27,0.0187949217
2022-09-07,GOOGL,106.257143,108.629219,23167000,2.56,296.349,58.6,3979.87,24.64,3.27,0.0247166281
2022-09-07,AAPL,152.124145,153.244293,87449600,2.56,296.349,58.6,3979.87,24.64,3.27,0.0092540076
2022-09-08,AAPL,151.947259,151.770401,84923800,2.56,296.349,58.6,4006.18,23.61,3.29,-0.0096179256
2022-09-08,GOOGL,107.229806,107.567253,24238300,2.56,296.349,58.6,4006.18,23.61,3.29,-0.0097760616
2022-09-08,NVDA,13.442101,13.972434,624873000,2.56,296.349,58.6,4006.18,23.61,3.29,0.0201255191
2022-09-09,NVDA,14.139224,14.368936,486612000,2.56,296.349,58.6,4067.36,22.79,3.33,0.0283774137
2022-09-09,GOOGL,108.252075,109.820229,23197700,2.56,296.349,58.6,4067.36,22.79,3.33,0.020944808
2022-09-09,AAPL,152.762821,154.62973,68028800,2.56,296.349,58.6,4067.36,22.79,3.33,0.0188398344
2022-09-12,AAPL,156.811067,160.584198,104956000,2.56,296.349,58.6,4110.41,23.87,3.37,0.0385079102
2022-09-12,GOOGL,110.157678,110.028656,22966800,2.56,296.349,58.6,4110.41,23.87,3.37,0.0018978965
2022-09-12,NVDA,14.350961,14.48679,484159000,2.56,296.349,58.6,4110.41,23.87,3.37,0.0082020076
2022-09-13,NVDA,13.784671,13.114513,714956000,2.56,296.349,58.6,3932.69,27.27,3.42,-0.0947260459
2022-09-13,GOOGL,106.991596,103.537689,38172900,2.56,296.349,58.6,3932.69,27.27,3.42,-0.0589934207
2022-09-13,AAPL,157.115669,151.161194,122656600,2.56,296.349,58.6,3932.69,27.27,3.42,-0.0586795231
2022-09-14,AAPL,152.094657,152.605606,87965400,2.56,296.349,58.6,3946.01,26.16,3.41,0.0095554434
2022-09-14,GOOGL,103.785825,104.212601,26395100,2.56,296.349,58.6,3946.01,26.16,3.41,0.0065185104
2022-09-14,NVDA,13.237355,13.111514,588507000,2.56,296.349,58.6,3946.01,26.16,3.41,-0.0002287013
2022-09-15,NVDA,12.99866,12.912767,523625000,2.56,296.349,58.6,3901.35,26.27,3.45,-0.0151581793
2022-09-15,GOOGL,103.249871,102.138275,34188300,2.56,296.349,58.6,3901.35,26.27,3.45,-0.0199047481
2022-09-15,AAPL,151.957094,149.716797,90481100,2.56,296.349,58.6,3901.35,26.27,3.45,-0.0189299022
2022-09-16,AAPL,148.577026,148.075897,162278800,2.56,296.349,58.6,3873.33,26.3,3.45,-0.0109600238
2022-09-16,GOOGL,101.304554,102.029083,42797200,2.56,296.349,58.6,3873.33,26.3,3.45,-0.0010690595
2022-09-16,NVDA,12.726001,13.181429,670751000,2.56,296.349,58.6,3873.33,26.3,3.45,0.0208058808
2022-09-19,NVDA,12.995661,13.365196,569685000,2.56,296.349,58.6,3899.89,25.76,3.49,0.0139413807
2022-09-19,GOOGL,100.986972,102.297073,23036800,2.56,296.349,58.6,3899.89,25.76,3.49,0.0026266051
2022-09-19,AAPL,146.710095,151.79007,81474200,2.56,296.349,58.6,3899.89,25.76,3.49,0.0250828962
2022-09-20,AAPL,150.728868,154.167923,107689800,2.56,296.349,58.6,3855.93,27.16,3.57,0.0156654082
2022-09-20,GOOGL,101.314492,100.381538,26517100,2.56,296.349,58.6,3855.93,27.16,3.57,-0.0187252177
2022-09-20,NVDA,13.198409,13.159457,524818000,2.56,296.349,58.6,3855.93,27.16,3.57,-0.0153936402
2022-09-21,NVDA,13.196412,13.244351,807679000,2.56,296.349,58.6,3789.93,27.99,3.51,0.0064511916
2022-09-21,GOOGL,100.907561,98.535484,31487300,2.56,296.349,58.6,3789.93,27.99,3.51,-0.0183903744
2022-09-21,AAPL,154.60025,151.043289,101696800,2.56,296.349,58.6,3789.93,27.99,3.51,-0.0202677297
2022-09-22,AAPL,149.726651,150.080383,86652500,2.56,296.349,58.6,3757.99,27.35,3.7,-0.0063750325
2022-09-22,GOOGL,98.078945,99.389046,34298600,2.56,296.349,58.6,3757.99,27.35,3.7,0.0086624774
